1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,91352FLGHT11310,1.10001E+11,HAWKER PACIFIC AEROSPACE,11310 11240 SHERMAN WAY,SUN VALLEY,LOS ANGELES,CA,91352,,,34.20119,-118.37631,NAD83,NA,,LUFTHANSA TECHNIK AG,LUFTHANSA TECHNIK,NA,LUFTHANSA TECHNIK,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0.019,0,0,0,0,0,736,0,0,0,0,0,736.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,806.019,0,736,0.019,70,0,0,0,0,0,0,0,806.019,,ACTIVITY,2.25
2023,90278TRWNCONESP,1.10031E+11,NORTHROP GRUMMAN AEROSPACE SYSTEMS,1 SPACE PARK,REDONDO BEACH,LOS ANGELES,CA,90278,,,33.89116,-118.37798,NAD83,NORTHROP GRUMMAN CORP,16435559,NORTHROP GRUMMAN CORP,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334220,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,10,,PRODUCTION,1.4
2023,9505WQPSMC2945A,1.10056E+11,TELEDYNE E2V INC.,765 SYCAMORE DR,MILPITAS,SANTA CLARA,CA,95035,,,37.40795,-121.91836,NAD83,NA,,TELEDYNE TECHNOLOGIES INC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334413,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,623,5,0,0,5,0,0,0,0,0,623,0,0,628,,PRODUCTION,0.51
2023,93042SNVYN311MA,1.10023E+11,U.S. NAVY NBVC NAVAL AIR STATION POINT MUGU,311 MAIN RD SUITE #1,POINT MUGU,VENTURA,CA,93042,,,34.111311,-119.098298,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,2.5,,PRODUCTION,1
2023,9160WKLNND7323C,1.10003E+11,KLUNE INDUSTRIES INC.,7323 COLDWATER CANYON AVENUE,NORTH HOLLYWOOD,LOS ANGELES,CA,91605,,,34.203717,-118.4138,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332322,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.37,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1.388,0,0,0,0,0.036,0,1.425,0,722.96,0,0,0,722.96,0,0,0,0,0,0,0,0,0,0,0,724.385,1.795,0,0,0.37,1.389,0.036,0,0,0,722.96,0,0,724.755,,PRODUCTION,1.73
2023,92649TDZCN15701,1.10002E+11,TIODIZE CO INC,15701 IND US TRY LN,HUNTINGTON BEACH,ORANGE,CA,92649,,,33.73432,-118.03362,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,332812,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,15.14,0,0,0,0.258,14.882,0,0,0,0,0,0,15.14,,PRODUCTION,0.9
2023,92123RMCNC9404C,1.10003E+11,CAES SYSTEMS LLC.,9404 CHESAPEAKE DR,SAN DIEGO,SAN DIEGO,CA,92123,,,32.83792,-117.12532,NAD83,NA,,CAES SYSTEMS LLC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334419,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,576,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,576,0,0,576,,PRODUCTION,1
2023,95134SNMNS2700N,1.10013E+11,SANMINA -   BLDG # 4,2700 N FIRST ST,SAN JOSE,SANTA CLARA,CA,95134,,,37.38917,-121.93002,NAD83,NA,,SANMINA CORP,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7.4,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,24.4,17,0,0,0,0,17,0,0,0,7.4,0,0,24.4,,PRODUCTION,1.02
2023,9231WMRNCRENVIR,1.10041E+11,MARINE CORPS LOGISTICS BASE BARSTOW YERMO ANNEX,ENVIRONMENTAL  BOX 110170 BLDG 196,BARSTOW,SAN BERNARDINO,CA,92311,,,34.8895,-116.8687,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.6,0,0,0,0,0,0,123.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.6,127,0,0,3.4,123.6,0,0,0,0,0,0,0,127,,PRODUCTION,1
2023,9002WNDSTR17SUT,1.1001E+11,INDUSTRIAL SERVICE OIL CO,1700 SOUTH SOTO,LOS ANGELES,LOS ANGELES,CA,90023,,,34.018663,-118.220106,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.96,0.47,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,1750.21,0,0,1750.219,0,0,162.435,0,0,162.435,0,0,0,0,0,0,0,0,0,0,0,1912.654,1751.649,0,0,1.43,0.009,1750.21,0,0,0,162.435,0,0,1914.084,,PRODUCTION,1.7
2023,93225PCFCC1741E,1.10001E+11,ARCOSA LIGHTWEIGHT FRAZIER PARK PLANT,17410 E LOCKWOOD VALLEY RD,FRAZIER PARK,VENTURA,CA,93225,,,34.7666,-119.0447,NAD83,ARCOSA INC,81323613,ARCOSA INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327992,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.225,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0,0,0.384,0,0,0,0,0,0,0,0,0.384,,PRODUCTION,0.93
2023,92278SMRNCBLDG1,1.10001E+11,U.S. MARINE CORPS TWENTYNINE PALMS AIR GROUND COMBAT CENTER,1418 BROWN STREET,TWENTYNINE PALMS,SAN BERNARDINO,CA,922788110,,,34.23123,-116.05622,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,202.3,0,0,0,0,0,0,0,0,0,0,0,0,59982.9,60185.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60185.2,0,0,60185.2,0,0,0,0,0,0,0,0,60185.2,,ACTIVITY,0.94
2023,91710HSSMN13770,1.10001E+11,HUSSMANN CORP,13770 RAMONA AVE,CHINO,SAN BERNARDINO,CA,91710,,,34.003165,-117.706579,NAD83,PANASONIC CORP OF N.A.,NA,PANASONIC CORP OF NORTH AMERICA,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,221,0.001,0,0,0.001,0,0,0,0,0,221,0,0,221.001,,PRODUCTION,1.43
2023,91352NTNLR91NRR,1.10023E+11,NATIONAL READY MIX CONCRETE CO .,9010 NORRIS AVE,SUN VALLEY,LOS ANGELES,CA,91352,,,34.23246,-118.37615,NAD83,NATIONAL CEMENT,55746762,NATIONAL CEMENT,VICAT,NA,VICAT,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,0,0,0,13.9,0,0,0,0,0,0,0,13.9,,PRODUCTION,0.7
2023,9239WCHRCH1748C,1.10046E+11,CHURCH & DWIGHT CO. INC.,17486 NISQUALLI RD,VICTORVILLE,SAN BERNARDINO,CA,92395,,,34.48557,-117.28476,NAD83,CHURCH & DWIGHT CO INC,1211952,CHURCH & DWIGHT CO INC,NA,,NA,NO,325,Chemicals,,,,,,,325611,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.001,0.008,0.015,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.197,0,0,0,0,0,0,64.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.197,64.221,0,0,0.024,64.197,0,0,0,0,0,0,0,64.221,,PRODUCTION,1.22
2023,90670TRJNB9440A,1.10001E+11,TROJAN BATTERY CO LLC,9440 ANN ST,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,33.95508,-118.05694,NAD83,C & D TECHNOLOGIES INC,95583816,C & D TECHNOLOGIES INC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335910,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,23.839,3.868,0,0,0,0,0,0,0,0,0,0,0,27.707,3.59,0,3.59,0,0,7.84,0,0,0,0,0,0,0,0,0,0,9789,0,0,0,0,0,9800.43,0,1003185,0,0,0,1003185,0,0,0,0,0,0,0,0,0,0,0,1012985.43,9828.137,0,0,27.707,9789,11.43,0,0,0,1003185,0,0,1013013.137,,PRODUCTION,0.93
2023,93637MDRGL24441,1.1E+11,ARDAGH GLASS INC,24441 AVE 12,MADERA,MADERA,CA,93637,,,36.92375,-120.10151,NAD83,ARDAGH HOLDINGS USA INC,NA,ARDAGH HOLDINGS USA INC,ARDAGH GROUP SA A LUXEMBOURG CO,NA,ARDAGH GROUP SA A LUXEMBOURG CO,NO,327,Nonmetallic Mineral Product,,,,,,,327213,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.1,420.2,0,0,0,0,0,0,0,0,0,0,0.9,0,421.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,0,0,0,0,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,7151.2,0,0,421.2,6730,0,0,0,0,0,0,0,7151.2,,PRODUCTION,0.83
2023,93437SDDSF747NE,1.10011E+11,US DOD USAF VANDENBERG AFB,1028 ICELAND AVE,VANDENBERG AFB,SANTA BARBARA,CA,93437,,,34.73249,-120.57044,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,635.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.7,638.3,0,0,2.6,3.7,632,0,0,0,0,0,0,638.3,,ACTIVITY,1
2023,9160WNRTHH13132,1.10042E+11,NORTH HOLLYWOOD PLANT 22,13132 N. RAYMER,NORTH HOLLYWOOD,LOS ANGELES,CA,91605,,,34.20555,-118.41883,NAD83,NA,,MCC DEVELOPMENT CORP,NA,,MITSUBISHI UBE CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,2.56,0.001,0,0,0,0,0,0,0,0,0,0,0,2.317,4.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.878,0,0,4.878,0,0,0,0,24.99,0,0,0,29.868,,PRODUCTION,1.13
2023,92145SMRNC45249,1.10003E+11,US MARINE CORPS AIR STATION MIRAMAR,45249 MIRAMAR WAY,SAN DIEGO,SAN DIEGO,CA,92145,,,32.882236,-117.144252,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,19,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,388,0,0,0,0,19,0,0,0,0,0,0,19,369,PRODUCTION,1
2023,95828CRMCR59508,1.1001E+11,CHROME CRAFT,5950 88TH ST,SACRAMENTO,SACRAMENTO,CA,95828,,,38.517631,-121.377281,NAD83,NA,,BLACK DIAMOND BLADE INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332721,332710,332813,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,0,0,0,277,0,0,0,0,0,0,277,,PRODUCTION,2.3
2023,95376CMXRD335ST,1.10025E+11,CEMEX TRACY,30350 S TRACY BLVD,TRACY,SAN JOAQUIN,CA,95376,,,37.678668,-121.43442,NAD83,CEMEX INC,189840945,CEMEX INC,NA,,CEMEX SAB DE CV,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.6
2023,92704PWRCR2645S,1.1E+11,TTM TECHNOLOGIES N.A. LLC,2630 S HARBOR BLVD.,SANTA ANA,ORANGE,CA,92704,,,33.71149,-117.92179,NAD83,TTM TECHNOLOGIES INC,NA,TTM TECHNOLOGIES INC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2.41,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,588,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,590.41,2.48,0,0,0.07,1.518,0.892,0,0,0,588,0,0,590.48,,PRODUCTION,0.87
2023,91748TLDYN16830,1.1001E+11,TELEDYNE INSTRUMENTS-ANALYTICAL INSTRUMENTS,16830 CHESTNUT ST,CITY OF INDUSTRY,LOS ANGELES,CA,91748,,,34.00765,-117.93885,NAD83,TELEDYNE TECHNOLOGIES INC,112358432,TELEDYNE TECHNOLOGIES INC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334513,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,41,0,0,0,0,0,0,41,,PRODUCTION,1.34
2023,90280LNDYT9301S,1.10001E+11,LUNDAY-THAGARD CO DBA WORLD OIL REFINING,9301 GARFIELD AVE,SOUTH GATE,LOS ANGELES,CA,90280,,,33.946295,-118.16704,NAD83,WORLD OIL CORP,72937436,WORLD OIL CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,51.828,0,0,0,0,0,0,52.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.798,53.148,0,0,0.351,52.439,0.359,0,0,0.4,0,0,0,53.548,,PRODUCTION,0.94
2023,92335CMXFN1322S,1.10023E+11,CEMEX FONTANA PLANT,13220 SANTA ANA AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.055363,-117.518416,NAD83,CEMEX INC,189840945,CEMEX INC,NA,,CEMEX SAB DE CV,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.7
2023,9215WJNMTF8411S,1.1007E+11,AJINOMOTO FOODS N.A. INC,8411 SIEMPRE VIVA RD,SAN DIEGO,SAN DIEGO,CA,92154,,,32.55225,-116.96151,NAD83,AJINOMOTO FOODS N.A. INC,1853852,TTM TECHNOLOGIES INC,AJINOMOTO,NA,NA,NO,311,Food,,,,,,,311412,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.97
2023,95330FRSMP16777,1.1E+11,J R SIMPLOT CO LATHROP,16777 HOWLAND RD,LATHROP,SAN JOAQUIN,CA,95330,,,37.805832,-121.276115,NAD83,J R SIMPLOT CO,9073503,J R SIMPLOT CO,NA,,NA,NO,325,Chemicals,,,,,,,325312,325311,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.015,0.05,0,0,0,0,0,0,0,0,0,0,0.176,0,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,9.763,0,0,0,0,0,10.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.152,10.393,0,0,0.241,10.152,0,0,0,0,0,0,0,10.393,,PRODUCTION,0.89
2023,90744LTRMR961LA,1.1E+11,ULTRAMAR INC. MARINE TERMINAL,961 LA PALOMA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.75828,-118.26676,NAD83,VALERO ENERGY CORP,43652424,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.23,0,0,0.01,2.22,0,0,0,0,0,0,0,2.23,,PRODUCTION,1.21
2023,93501NNVTV1347P,1.10003E+11,INNOVATIVE COATING TECHNOLOGY INC,1347 POOLE ST,MOJAVE,KERN,CA,93501,,,35.050444,-118.156344,NAD83,BERKSHIRE HATHAWAY INC,9027970,BERKSHIRE HATHAWAY INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.5,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0.68,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,2.33,0,0,0.68,1.558,0.093,0,0,0,0,0,0,2.33,,ACTIVITY,1.44
2023,90701NTNLR11725,1.10021E+11,NATIONAL READY MIX CONCRETE CO .,11725 E ARTESIA BLVD,ARTESIA,LOS ANGELES,CA,90701,,,33.87309,-118.08376,NAD83,NATIONAL CEMENT,55746762,NATIONAL CEMENT,VICAT,NA,VICAT,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,26,,PRODUCTION,1.05
